iter	Passed	Remaining
4792	26527	28818
4793	26532	28812
4794	26538	28807
4795	26542	28800
4796	26547	28794
4797	26553	28789
4798	26558	28783
4799	26563	28777
4800	26568	28770
4801	26573	28764
4802	26578	28759
4803	26583	28753
4804	26589	28747
4805	26594	28741
4806	26599	28735
4807	26604	28729
4808	26610	28723
4809	26615	28717
4810	26620	28712
4811	26625	28705
4812	26631	28700
4813	26636	28694
4814	26641	28688
4815	26646	28682
4816	26651	28677
4817	26657	28671
4818	26662	28665
4819	26666	28658
4820	26671	28652
4821	26676	28646
4822	26681	28640
4823	26687	28635
4824	26692	28629
4825	26698	28623
4826	26703	28617
4827	26709	28612
4828	26714	28606
4829	26719	28600
4830	26724	28594
4831	26730	28589
4832	26736	28584
4833	26742	28579
4834	26747	28573
4835	26753	28568
4836	26758	28562
4837	26763	28556
4838	26769	28551
4839	26775	28545
4840	26780	28539
4841	26786	28534
4842	26792	28529
4843	26797	28523
4844	26803	28518
4845	26809	28513
4846	26814	28507
4847	26820	28501
4848	26825	28495
4849	26831	28490
4850	26836	28485
4851	26842	28479
4852	26847	28474
4853	26853	28468
4854	26858	28462
4855	26863	28456
4856	26868	28451
4857	26874	28445
4858	26879	28439
4859	26886	28435
4860	26891	28429
4861	26896	28423
4862	26902	28418
4863	26908	28413
4864	26914	28407
4865	26920	28402
4866	26925	28397
4867	26930	28391
4868	26936	28385
4869	26941	28380
4870	26947	28374
4871	26953	28370
4872	26959	28364
4873	26965	28359
4874	26970	28354
4875	26976	28348
4876	26982	28343
4877	26988	28338
4878	26994	28333
4879	26999	28327
4880	27005	28321
4881	27010	28316
4882	27016	28310
4883	27021	28305
4884	27027	28299
4885	27033	28294
4886	27038	28289
4887	27044	28283
4888	27049	28277
4889	27055	28272
4890	27061	28267
4891	27067	28262
4892	27072	28256
4893	27078	28251
4894	27083	28245
4895	27088	28239
4896	27093	28233
4897	27100	28228
4898	27105	28223
4899	27110	28217
4900	27116	28211
4901	27121	28205
4902	27126	28199
4903	27131	28193
4904	27137	28188
4905	27142	28182
4906	27148	28177
4907	27153	28171
4908	27158	28165
4909	27163	28159
4910	27169	28154
4911	27174	28148
4912	27179	28142
4913	27185	28137
4914	27191	28131
4915	27195	28125
4916	27201	28120
4917	27207	28114
4918	27212	28108
4919	27217	28102
4920	27222	28097
4921	27228	28091
4922	27233	28085
4923	27239	28080
4924	27244	28074
4925	27250	28068
4926	27255	28063
4927	27260	28056
4928	27265	28050
4929	27270	28044
4930	27276	28039
4931	27281	28034
4932	27287	28028
4933	27292	28022
4934	27298	28017
4935	27303	28011
4936	27309	28006
4937	27315	28001
4938	27321	27996
4939	27326	27990
4940	27331	27984
4941	27337	27979
4942	27344	27975
4943	27349	27969
4944	27355	27964
4945	27361	27958
4946	27366	27953
4947	27372	27947
4948	27377	27941
4949	27382	27935
4950	27388	27930
4951	27394	27925
4952	27399	27919
4953	27405	27914
4954	27410	27908
4955	27416	27903
4956	27422	27897
4957	27427	27892
4958	27433	27886
4959	27438	27880
4960	27443	27875
4961	27450	27870
4962	27455	27865
4963	27461	27859
4964	27466	27854
4965	27471	27847
4966	27477	27842
4967	27482	27836
4968	27488	27831
4969	27493	27824
4970	27497	27818
4971	27503	27812
4972	27508	27807
4973	27514	27802
4974	27520	27797
4975	27526	27791
4976	27532	27786
4977	27537	27780
4978	27541	27774
4979	27547	27768
4980	27552	27762
4981	27557	27756
4982	27563	27751
4983	27568	27745
4984	27573	27739
4985	27578	27733
4986	27583	27727
4987	27589	27722
4988	27595	27716
4989	27600	27711
4990	27606	27706
4991	27611	27700
4992	27617	27694
4993	27622	27688
4994	27627	27682
4995	27632	27676
4996	27638	27671
4997	27644	27666
4998	27649	27660
4999	27655	27655
5000	27661	27650
5001	27667	27644
5002	27672	27638
5003	27677	27632
5004	27682	27627
5005	27688	27621
5006	27692	27615
5007	27697	27609
5008	27702	27603
5009	27707	27597
5010	27712	27591
5011	27717	27584
5012	27722	27579
5013	27728	27573
5014	27734	27568
5015	27739	27562
5016	27744	27556
5017	27749	27550
5018	27754	27544
5019	27759	27538
5020	27764	27532
5021	27769	27526
5022	27775	27520
5023	27780	27515
5024	27786	27509
5025	27791	27503
5026	27796	27497
5027	27802	27492
5028	27807	27486
5029	27812	27481
5030	27818	27475
5031	27823	27470
5032	27829	27464
5033	27834	27458
5034	27838	27451
5035	27844	27446
5036	27849	27440
5037	27855	27435
5038	27862	27431
5039	27867	27425
5040	27873	27420
5041	27879	27414
5042	27884	27409
5043	27890	27403
5044	27895	27398
5045	27901	27392
5046	27906	27386
5047	27911	27381
5048	27917	27375
5049	27922	27369
5050	27927	27363
5051	27933	27358
5052	27938	27352
5053	27944	27346
5054	27949	27340
5055	27954	27334
5056	27960	27329
5057	27965	27324
5058	27970	27317
5059	27975	27311
5060	27980	27305
5061	27985	27299
5062	27990	27294
5063	27996	27288
5064	28001	27282
5065	28006	27276
5066	28010	27269
5067	28015	27264
5068	28020	27257
5069	28025	27251
5070	28030	27246
5071	28036	27240
5072	28041	27234
5073	28047	27229
5074	28052	27223
5075	28058	27218
5076	28063	27212
5077	28069	27207
5078	28074	27201
5079	28079	27195
5080	28084	27189
5081	28090	27183
5082	28095	27177
5083	28101	27172
5084	28107	27167
5085	28112	27161
5086	28118	27156
5087	28123	27150
5088	28129	27145
5089	28134	27139
5090	28140	27134
5091	28145	27128
5092	28150	27122
5093	28156	27117
5094	28162	27111
5095	28167	27106
5096	28173	27101
5097	28179	27095
5098	28184	27089
5099	28189	27083
5100	28194	27078
5101	28199	27072
5102	28205	27066
5103	28210	27060
5104	28214	27054
5105	28220	27048
5106	28225	27042
5107	28230	27036
5108	28235	27031
5109	28241	27025
5110	28246	27019
5111	28251	27013
5112	28257	27008
5113	28263	27002
5114	28268	26996
5115	28272	26990
5116	28278	26985
5117	28283	26979
5118	28289	26973
5119	28294	26967
5120	28298	26961
5121	28303	26955
5122	28309	26950
5123	28315	26945
5124	28321	26939
5125	28327	26934
5126	28333	26929
5127	28338	26923
5128	28344	26918
5129	28350	26913
5130	28355	26907
5131	28360	26901
5132	28366	26896
5133	28371	26890
5134	28377	26885
5135	28382	26878
5136	28387	26873
5137	28393	26868
5138	28398	26862
5139	28403	26856
5140	28409	26851
5141	28414	26845
5142	28420	26840
5143	28425	26834
5144	28430	26828
5145	28436	26822
5146	28442	26817
5147	28447	26811
5148	28452	26806
5149	28458	26800
5150	28463	26794
5151	28468	26788
5152	28473	26782
5153	28478	26776
5154	28484	26771
5155	28489	26765
5156	28494	26759
5157	28500	26754
5158	28504	26747
5159	28509	26741
5160	28514	26735
5161	28519	26729
5162	28524	26723
5163	28529	26717
5164	28534	26711
5165	28539	26705
5166	28545	26700
5167	28551	26695
5168	28557	26689
5169	28561	26683
5170	28566	26677
5171	28572	26671
5172	28577	26665
5173	28582	26659
5174	28587	26653
5175	28592	26648
5176	28598	26642
5177	28602	26636
5178	28608	26630
5179	28613	26624
5180	28618	26619
5181	28624	26613
5182	28629	26608
5183	28634	26602
5184	28640	26596
5185	28645	26590
5186	28651	26585
5187	28656	26579
5188	28661	26573
5189	28666	26567
5190	28672	26562
5191	28678	26557
5192	28683	26551
5193	28689	26546
5194	28694	26540
5195	28700	26535
5196	28706	26529
5197	28712	26524
5198	28717	26518
5199	28722	26513
5200	28727	26507
5201	28733	26501
5202	28739	26496
5203	28744	26490
5204	28749	26485
5205	28755	26479
5206	28760	26473
5207	28766	26468
5208	28771	26462
5209	28776	26457
5210	28782	26451
5211	28788	26446
5212	28793	26440
5213	28799	26435
5214	28804	26429
5215	28809	26423
5216	28814	26417
5217	28820	26412
5218	28825	26406
5219	28831	26401
5220	28837	26396
5221	28842	26390
5222	28847	26384
5223	28853	26379
5224	28858	26373
5225	28864	26367
5226	28870	26362
5227	28876	26357
5228	28882	26352
5229	28887	26346
5230	28893	26341
5231	28899	26336
5232	28905	26331
5233	28911	26326
5234	28916	26320
5235	28921	26314
5236	28927	26309
5237	28932	26303
5238	28938	26298
5239	28944	26292
5240	28949	26287
5241	28955	26282
5242	28961	26276
5243	28966	26271
5244	28973	26266
5245	28979	26261
5246	28984	26255
5247	28989	26249
5248	28994	26243
5249	28999	26237
5250	29004	26232
5251	29010	26226
5252	29015	26220
5253	29020	26214
5254	29026	26209
5255	29031	26203
5256	29036	26197
5257	29041	26191
5258	29046	26185
5259	29051	26179
5260	29056	26173
5261	29062	26167
5262	29067	26162
5263	29072	26156
5264	29078	26151
5265	29083	26145
5266	29088	26139
5267	29094	26133
5268	29099	26128
5269	29104	26122
5270	29109	26116
5271	29114	26110
5272	29120	26105
5273	29125	26099
5274	29131	26093
5275	29135	26087
5276	29141	26081
5277	29146	26076
5278	29151	26070
5279	29157	26065
5280	29162	26059
5281	29168	26053
5282	29173	26047
5283	29178	26042
5284	29184	26036
5285	29189	26030
5286	29195	26025
5287	29200	26020
5288	29206	26014
5289	29212	26009
5290	29217	26003
5291	29223	25998
5292	29228	25992
5293	29234	25987
5294	29239	25981
5295	29244	25975
5296	29250	25970
5297	29255	25964
5298	29260	25958
5299	29266	25953
5300	29271	25947
5301	29276	25941
5302	29282	25936
5303	29287	25930
5304	29292	25924
5305	29297	25918
5306	29302	25912
5307	29308	25907
5308	29314	25902
5309	29319	25896
5310	29324	25890
5311	29330	25885
5312	29336	25880
5313	29341	25874
5314	29346	25868
5315	29352	25862
5316	29357	25856
5317	29362	25851
5318	29368	25845
5319	29374	25840
5320	29379	25834
5321	29385	25829
5322	29390	25823
5323	29395	25817
5324	29401	25812
5325	29406	25806
5326	29411	25800
5327	29417	25795
5328	29422	25789
5329	29428	25784
5330	29433	25778
5331	29439	25773
5332	29445	25768
5333	29451	25762
5334	29456	25757
5335	29462	25752
5336	29467	25746
5337	29473	25740
5338	29478	25734
5339	29483	25729
5340	29489	25723
5341	29494	25717
5342	29500	25712
5343	29506	25707
5344	29511	25701
5345	29517	25696
5346	29523	25691
5347	29528	25685
5348	29534	25680
5349	29539	25674
5350	29545	25669
5351	29550	25663
5352	29556	25657
5353	29561	25652
5354	29567	25647
5355	29573	25642
5356	29578	25636
5357	29584	25630
5358	29589	25625
5359	29595	25619
5360	29600	25613
5361	29605	25608
5362	29611	25602
5363	29616	25596
5364	29621	25591
5365	29627	25585
5366	29632	25579
5367	29637	25574
5368	29642	25568
5369	29648	25562
5370	29653	25556
5371	29659	25551
5372	29665	25546
5373	29670	25540
5374	29675	25534
5375	29681	25529
5376	29686	25523
5377	29692	25518
5378	29697	25512
5379	29703	25507
5380	29708	25501
5381	29713	25495
5382	29719	25490
5383	29724	25484
5384	29730	25479
5385	29736	25473
5386	29741	25468
5387	29746	25462
5388	29752	25457
5389	29758	25451
5390	29764	25446
5391	29769	25441
5392	29774	25435
5393	29780	25430
5394	29786	25424
5395	29791	25419
5396	29797	25413
5397	29802	25408
5398	29808	25402
5399	29814	25397
5400	29819	25391
5401	29825	25386
5402	29830	25380
5403	29836	25375
5404	29841	25369
5405	29847	25364
5406	29853	25358
5407	29858	25353
5408	29863	25347
5409	29869	25341
5410	29874	25335
5411	29879	25330
5412	29885	25325
5413	29891	25319
5414	29897	25314
5415	29902	25308
5416	29907	25302
5417	29912	25296
5418	29917	25291
5419	29922	25285
5420	29928	25279
5421	29933	25273
5422	29938	25267
5423	29943	25261
5424	29949	25256
5425	29954	25250
5426	29959	25245
5427	29964	25238
5428	29968	25232
5429	29974	25226
5430	29979	25221
5431	29984	25215
5432	29989	25208
5433	29994	25202
5434	29999	25197
5435	30004	25191
5436	30010	25186
5437	30015	25179
5438	30020	25174
5439	30025	25168
5440	30030	25162
5441	30035	25156
5442	30040	25150
5443	30046	25145
5444	30051	25139
5445	30056	25133
5446	30061	25127
5447	30066	25121
5448	30071	25115
5449	30077	25110
5450	30082	25104
5451	30087	25098
5452	30092	25092
5453	30098	25087
5454	30103	25081
5455	30108	25075
5456	30114	25070
5457	30119	25064
5458	30124	25058
5459	30129	25052
5460	30135	25047
5461	30140	25041
5462	30146	25036
5463	30151	25030
5464	30156	25024
5465	30161	25018
5466	30166	25012
5467	30171	25006
5468	30176	25001
5469	30181	24995
5470	30186	24989
5471	30192	24983
5472	30197	24977
5473	30202	24971
5474	30207	24965
5475	30212	24960
5476	30218	24954
5477	30223	24949
5478	30228	24943
5479	30233	24937
5480	30238	24931
5481	30243	24925
5482	30249	24920
5483	30254	24913
5484	30259	24908
5485	30265	24902
5486	30270	24896
5487	30275	24890
5488	30280	24885
5489	30285	24879
5490	30290	24873
5491	30296	24868
5492	30302	24862
5493	30307	24857
5494	30312	24851
5495	30317	24845
5496	30323	24840
5497	30329	24834
5498	30333	24828
5499	30339	24823
5500	30344	24817
5501	30349	24811
5502	30354	24805
5503	30359	24799
5504	30364	24793
5505	30369	24787
5506	30375	24782
5507	30380	24776
5508	30385	24770
5509	30390	24764
5510	30395	24759
5511	30400	24753
5512	30405	24747
5513	30410	24741
5514	30416	24735
5515	30421	24729
5516	30426	24723
5517	30431	24717
5518	30435	24711
5519	30441	24705
5520	30446	24699
5521	30450	24693
5522	30455	24687
5523	30460	24681
5524	30465	24675
5525	30470	24670
5526	30475	24664
5527	30481	24658
5528	30486	24652
5529	30491	24646
5530	30496	24641
5531	30502	24635
5532	30508	24630
5533	30513	24624
5534	30518	24618
5535	30523	24613
5536	30528	24607
5537	30534	24601
5538	30539	24595
5539	30544	24589
5540	30549	24583
5541	30555	24578
5542	30560	24573
5543	30565	24567
5544	30570	24561
5545	30575	24555
5546	30581	24549
5547	30586	24544
5548	30591	24538
5549	30597	24532
5550	30601	24526
5551	30607	24520
5552	30612	24515
5553	30617	24509
5554	30622	24503
5555	30627	24497
5556	30632	24491
5557	30638	24486
5558	30643	24480
5559	30648	24474
5560	30654	24469
5561	30659	24463
5562	30664	24457
5563	30669	24451
5564	30675	24446
5565	30679	24440
5566	30685	24434
5567	30690	24428
5568	30695	24423
5569	30700	24417
5570	30706	24411
5571	30711	24406
5572	30716	24400
5573	30721	24394
5574	30727	24388
5575	30732	24382
5576	30737	24376
5577	30742	24371
5578	30747	24365
5579	30752	24359
5580	30758	24353
5581	30763	24348
5582	30768	24342
5583	30773	24336
5584	30778	24330
5585	30783	24324
5586	30788	24318
5587	30793	24313
5588	30799	24307
5589	30804	24301
5590	30809	24295
5591	30814	24290
5592	30819	24284
5593	30824	24278
5594	30830	24273
5595	30835	24267
5596	30841	24261
5597	30846	24255
5598	30851	24250
5599	30856	24244
5600	30862	24238
5601	30867	24233
5602	30872	24227
5603	30877	24221
5604	30883	24216
5605	30887	24209
5606	30892	24203
5607	30897	24198
5608	30902	24191
5609	30907	24186
5610	30912	24180
5611	30918	24174
5612	30923	24169
5613	30928	24163
5614	30933	24157
5615	30939	24151
5616	30943	24145
5617	30949	24140
5618	30954	24134
5619	30960	24128
5620	30965	24123
5621	30971	24118
5622	30976	24112
5623	30981	24106
5624	30986	24100
5625	30991	24094
5626	30996	24089
5627	31001	24082
5628	31006	24077
5629	31011	24071
5630	31017	24065
5631	31021	24059
5632	31027	24053
5633	31031	24047
5634	31037	24041
5635	31042	24036
5636	31047	24030
5637	31052	24024
5638	31057	24018
5639	31062	24013
5640	31067	24007
5641	31073	24002
5642	31078	23996
5643	31084	23990
5644	31089	23984
5645	31093	23978
5646	31098	23972
5647	31103	23966
5648	31108	23960
5649	31114	23955
5650	31119	23949
5651	31125	23944
5652	31130	23938
5653	31135	23932
5654	31140	23926
5655	31144	23920
5656	31149	23914
5657	31154	23908
5658	31159	23902
5659	31164	23896
5660	31170	23891
5661	31175	23885
5662	31181	23879
5663	31185	23873
5664	31191	23868
5665	31196	23862
5666	31201	23856
5667	31206	23851
5668	31211	23845
5669	31217	23839
5670	31222	23834
5671	31228	23828
5672	31233	23823
5673	31239	23817
5674	31245	23812
5675	31250	23807
5676	31256	23801
5677	31262	23796
5678	31268	23791
5679	31273	23785
5680	31279	23780
5681	31284	23774
5682	31289	23768
5683	31295	23763
5684	31300	23757
5685	31306	23752
5686	31312	23747
5687	31317	23741
5688	31323	23735
5689	31328	23730
5690	31334	23725
5691	31339	23719
5692	31345	23714
5693	31350	23708
5694	31356	23702
5695	31361	23697
5696	31366	23691
5697	31371	23685
5698	31376	23679
5699	31381	23673
5700	31387	23668
5701	31393	23663
5702	31398	23657
5703	31403	23651
5704	31409	23646
5705	31415	23641
5706	31421	23636
5707	31426	23630
5708	31431	23624
5709	31437	23619
5710	31441	23612
5711	31447	23607
5712	31452	23601
5713	31457	23595
5714	31462	23590
5715	31467	23584
5716	31473	23578
5717	31478	23573
5718	31484	23568
5719	31490	23562
5720	31495	23557
5721	31501	23551
5722	31506	23546
5723	31512	23540
5724	31518	23535
5725	31523	23529
5726	31528	23523
5727	31534	23518
5728	31540	23513
5729	31546	23508
5730	31551	23502
5731	31557	23497
5732	31562	23491
5733	31568	23486
5734	31573	23480
5735	31579	23475
5736	31585	23469
5737	31590	23464
5738	31596	23458
5739	31602	23453
5740	31607	23448
5741	31613	23442
5742	31619	23437
5743	31624	23432
5744	31630	23426
5745	31636	23421
5746	31641	23415
5747	31647	23410
5748	31652	23405
5749	31657	23399
5750	31663	23393
5751	31668	23388
5752	31674	23382
5753	31679	23377
5754	31685	23371
5755	31691	23366
5756	31696	23360
5757	31701	23354
5758	31707	23349
5759	31713	23344
5760	31718	23338
5761	31724	23333
5762	31730	23328
5763	31735	23322
5764	31741	23317
5765	31747	23312
5766	31752	23306
5767	31758	23300
5768	31762	23294
5769	31767	23289
5770	31773	23283
5771	31778	23277
5772	31783	23271
5773	31788	23266
5774	31793	23260
5775	31798	23254
5776	31803	23248
5777	31808	23242
5778	31813	23236
5779	31819	23231
5780	31824	23225
5781	31829	23219
5782	31834	23213
5783	31839	23208
5784	31844	23202
5785	31850	23196
5786	31855	23191
5787	31860	23185
5788	31865	23179
5789	31871	23174
5790	31877	23168
5791	31882	23163
5792	31888	23157
5793	31893	23152
5794	31898	23146
5795	31903	23140
5796	31908	23134
5797	31914	23129
5798	31919	23123
5799	31924	23117
5800	31929	23111
5801	31934	23105
5802	31939	23100
5803	31944	23094
5804	31950	23088
5805	31955	23083
5806	31961	23077
5807	31966	23071
5808	31971	23066
5809	31976	23060
5810	31981	23054
5811	31986	23048
5812	31991	23042
5813	31996	23036
5814	32001	23031
5815	32007	23026
5816	32013	23020
5817	32018	23014
5818	32023	23008
5819	32028	23003
5820	32034	22997
5821	32040	22992
5822	32045	22987
5823	32050	22981
5824	32055	22975
5825	32060	22969
5826	32065	22963
5827	32072	22959
5828	32077	22953
5829	32082	22947
5830	32088	22942
5831	32092	22936
5832	32098	22930
5833	32103	22924
5834	32108	22918
5835	32113	22912
5836	32118	22907
5837	32123	22901
5838	32129	22895
5839	32134	22890
5840	32139	22884
5841	32144	22878
5842	32150	22873
5843	32154	22867
5844	32160	22861
5845	32165	22855
5846	32170	22849
5847	32175	22844
5848	32181	22838
5849	32186	22833
5850	32191	22827
5851	32196	22821
5852	32202	22815
5853	32206	22810
5854	32212	22804
5855	32218	22799
5856	32223	22793
5857	32228	22787
5858	32235	22782
5859	32240	22777
5860	32245	22771
5861	32251	22766
5862	32256	22760
5863	32261	22754
5864	32266	22748
5865	32271	22743
5866	32277	22737
5867	32281	22731
5868	32287	22725
5869	32292	22720
5870	32298	22714
5871	32303	22709
5872	32308	22703
5873	32313	22697
5874	32318	22691
5875	32323	22686
5876	32329	22680
5877	32334	22675
5878	32339	22669
5879	32345	22663
5880	32350	22657
5881	32355	22652
5882	32360	22646
5883	32365	22640
5884	32370	22634
5885	32375	22628
5886	32380	22623
5887	32386	22617
5888	32391	22611
5889	32396	22605
5890	32401	22600
5891	32407	22594
5892	32411	22588
5893	32416	22582
5894	32421	22577
5895	32426	22570
5896	32431	22565
5897	32437	22559
5898	32442	22553
5899	32447	22548
5900	32452	22542
5901	32457	22536
5902	32462	22530
5903	32467	22525
5904	32473	22519
5905	32478	22513
5906	32484	22508
5907	32489	22502
5908	32494	22497
5909	32500	22492
5910	32506	22486
5911	32511	22480
5912	32516	22475
5913	32522	22469
5914	32527	22464
5915	32533	22458
5916	32539	22453
5917	32544	22447
5918	32550	22442
5919	32555	22437
5920	32560	22431
5921	32565	22425
5922	32571	22419
5923	32576	22414
5924	32581	22408
5925	32587	22403
5926	32592	22397
5927	32597	22391
5928	32603	22386
5929	32609	22381
5930	32614	22375
5931	32620	22370
5932	32625	22364
5933	32631	22359
5934	32636	22353
5935	32641	22347
5936	32647	22342
5937	32652	22336
5938	32657	22330
5939	32662	22324
5940	32667	22318
5941	32672	22313
5942	32678	22307
5943	32683	22302
5944	32689	22296
5945	32693	22290
5946	32698	22284
5947	32703	22278
5948	32708	22273
5949	32713	22267
5950	32718	22261
5951	32723	22255
5952	32729	22250
5953	32734	22244
5954	32739	22238
5955	32745	22233
5956	32750	22227
5957	32755	22221
5958	32760	22216
5959	32765	22210
5960	32770	22204
5961	32775	22198
5962	32781	22193
5963	32786	22187
5964	32790	22181
5965	32796	22175
5966	32801	22170
5967	32807	22164
5968	32812	22158
5969	32817	22153
5970	32823	22147
5971	32828	22141
5972	32833	22136
5973	32838	22130
5974	32844	22125
5975	32849	22119
5976	32855	22114
5977	32860	22108
5978	32864	22102
5979	32869	22096
5980	32875	22091
5981	32880	22085
5982	32885	22079
5983	32890	22073
5984	32896	22068
5985	32902	22062
5986	32907	22057
5987	32913	22052
5988	32919	22047
5989	32925	22041
5990	32930	22036
5991	32935	22030
5992	32940	22024
5993	32946	22019
5994	32951	22013
5995	32957	22007
5996	32961	22002
5997	32967	21996
5998	32972	21991
5999	32978	21985
6000	32983	21979
6001	32988	21974
6002	32994	21969
6003	32999	21963
6004	33005	21957
6005	33010	21952
6006	33015	21946
6007	33021	21941
6008	33026	21935
6009	33032	21929
6010	33037	21924
6011	33042	21918
6012	33047	21912
6013	33053	21907
6014	33058	21901
6015	33064	21896
6016	33069	21890
6017	33074	21885
6018	33080	21879
6019	33085	21873
6020	33090	21868
6021	33095	21862
6022	33100	21856
6023	33105	21850
6024	33110	21844
6025	33115	21838
6026	33120	21833
6027	33125	21827
6028	33130	21821
6029	33135	21815
6030	33140	21809
6031	33145	21804
6032	33151	21798
6033	33156	21792
6034	33161	21786
6035	33166	21781
6036	33171	21775
6037	33177	21770
6038	33182	21764
6039	33187	21758
6040	33192	21753
6041	33197	21747
6042	33203	21741
6043	33208	21736
6044	33214	21730
6045	33219	21725
6046	33225	21719
6047	33231	21714
6048	33236	21709
6049	33242	21703
6050	33248	21698
6051	33253	21692
6052	33259	21687
6053	33265	21682
6054	33270	21676
6055	33275	21671
6056	33281	21665
6057	33287	21660
6058	33292	21654
6059	33299	21649
6060	33303	21643
6061	33309	21638
6062	33315	21633
6063	33320	21627
6064	33326	21622
6065	33332	21617
6066	33337	21611
6067	33343	21606
6068	33348	21600
6069	33354	21594
6070	33359	21589
6071	33365	21584
6072	33371	21578
6073	33376	21573
6074	33381	21567
6075	33386	21561
6076	33392	21556
6077	33397	21550
6078	33402	21544
6079	33407	21538
6080	33413	21533
6081	33418	21528
6082	33423	21522
6083	33428	21516
6084	33434	21511
6085	33439	21505
6086	33444	21499
6087	33449	21494
6088	33455	21488
6089	33460	21482
6090	33466	21477
6091	33471	21471
6092	33477	21466
6093	33482	21460
6094	33487	21455
6095	33492	21449
6096	33498	21444
6097	33503	21438
6098	33509	21433
6099	33514	21427
6100	33520	21422
6101	33525	21416
6102	33531	21410
6103	33536	21405
6104	33541	21399
6105	33546	21393
6106	33552	21388
6107	33558	21383
6108	33563	21377
6109	33568	21371
6110	33574	21366
6111	33580	21361
6112	33585	21355
6113	33591	21350
6114	33596	21344
6115	33602	21339
6116	33607	21333
6117	33612	21327
6118	33618	21322
6119	33623	21316
6120	33627	21310
6121	33633	21304
6122	33638	21299
6123	33643	21293
6124	33648	21287
6125	33653	21281
6126	33658	21276
6127	33664	21270
6128	33669	21265
6129	33674	21259
6130	33679	21253
6131	33684	21248
6132	33690	21242
6133	33695	21236
6134	33700	21231
6135	33705	21225
6136	33710	21219
6137	33715	21213
6138	33720	21207
6139	33726	21202
6140	33731	21196
6141	33737	21191
6142	33743	21186
6143	33748	21180
6144	33754	21175
6145	33759	21169
6146	33764	21164
6147	33770	21158
6148	33776	21153
6149	33781	21148
6150	33787	21142
6151	33792	21136
6152	33797	21131
6153	33803	21125
6154	33808	21120
6155	33814	21114
6156	33820	21109
6157	33825	21103
6158	33830	21098
6159	33835	21092
6160	33840	21086
6161	33846	21081
6162	33851	21075
6163	33856	21069
6164	33862	21064
6165	33867	21058
6166	33873	21053
6167	33878	21047
6168	33884	21042
6169	33890	21037
6170	33895	21031
6171	33901	21026
6172	33906	21020
6173	33911	21015
6174	33917	21009
6175	33922	21003
6176	33927	20998
6177	33932	20992
6178	33937	20986
6179	33942	20980
6180	33948	20975
6181	33954	20970
6182	33959	20964
6183	33965	20959
6184	33971	20954
6185	33976	20948
6186	33981	20942
6187	33986	20936
6188	33991	20931
6189	33996	20925
6190	34001	20919
6191	34006	20913
6192	34011	20907
6193	34017	20902
6194	34022	20896
6195	34027	20890
6196	34032	20885
6197	34038	20879
6198	34043	20874
6199	34049	20868
6200	34054	20863
6201	34059	20857
6202	34064	20851
6203	34069	20846
6204	34075	20840
6205	34080	20835
6206	34086	20829
6207	34091	20823
6208	34096	20818
6209	34101	20812
6210	34106	20806
6211	34111	20800
6212	34116	20794
6213	34121	20789
6214	34126	20783
6215	34131	20777
6216	34137	20772
6217	34141	20766
6218	34146	20760
6219	34152	20754
6220	34156	20748
6221	34161	20742
6222	34166	20736
6223	34171	20731
6224	34176	20725
6225	34182	20720
6226	34187	20714
6227	34192	20708
6228	34197	20703
6229	34203	20697
6230	34208	20692
6231	34213	20686
6232	34218	20680
6233	34223	20674
6234	34228	20669
6235	34234	20663
6236	34239	20657
6237	34244	20652
6238	34250	20646
6239	34255	20640
6240	34259	20634
6241	34265	20629
6242	34270	20623
6243	34276	20618
6244	34281	20612
6245	34285	20606
6246	34291	20600
6247	34296	20595
6248	34300	20589
6249	34305	20583
6250	34311	20578
6251	34316	20572
6252	34321	20566
6253	34326	20561
6254	34333	20556
6255	34338	20550
6256	34348	20547
6257	34355	20542
6258	34360	20537
6259	34365	20531
6260	34371	20526
6261	34376	20520
6262	34380	20514
6263	34386	20508
6264	34391	20503
6265	34396	20497
6266	34402	20491
6267	34407	20486
6268	34413	20481
6269	34418	20475
6270	34423	20469
6271	34428	20464
6272	34434	20458
6273	34439	20452
6274	34444	20446
6275	34449	20441
6276	34455	20436
6277	34461	20430
6278	34466	20425
6279	34472	20419
6280	34477	20414
6281	34482	20408
6282	34488	20403
6283	34493	20397
6284	34498	20391
6285	34503	20386
6286	34508	20380
6287	34514	20374
6288	34519	20369
6289	34524	20363
6290	34529	20357
6291	34534	20351
6292	34539	20346
6293	34545	20340
6294	34550	20335
6295	34556	20329
6296	34561	20323
6297	34566	20318
6298	34571	20312
6299	34575	20306
6300	34580	20300
6301	34586	20295
6302	34591	20289
6303	34596	20283
6304	34601	20277
6305	34606	20272
6306	34611	20266
6307	34616	20260
6308	34620	20254
6309	34625	20248
6310	34631	20243
6311	34636	20237
6312	34641	20231
6313	34647	20226
6314	34653	20221
6315	34658	20215
6316	34662	20209
6317	34667	20203
6318	34672	20197
6319	34678	20192
6320	34682	20186
6321	34688	20180
6322	34693	20175
6323	34698	20169
6324	34704	20164
6325	34709	20158
6326	34714	20152
6327	34720	20147
6328	34725	20141
6329	34730	20136
6330	34735	20130
6331	34740	20124
6332	34745	20118
6333	34751	20113
6334	34756	20107
6335	34761	20101
6336	34766	20096
6337	34771	20090
6338	34776	20084
6339	34782	20079
6340	34787	20073
6341	34792	20067
6342	34797	20062
6343	34802	20056
6344	34807	20050
6345	34812	20044
